ticker,name,market_cap,price,sector,market
REJL-B.ST,Rejlers AB (publ),4375525376,0,Industrials,OMX Stockholm
ENITY.ST,Enity Holding AB,4359279616,0,Financial Services,OMX Stockholm
EPEN.ST,Ependion AB,4326756864,0,Technology,OMX Stockholm
DUNI.ST,Duni AB (publ),4286138112,0,Consumer Defensive,OMX Stockholm
CEVI.ST,CellaVision AB (publ),4252969472,0,Healthcare,OMX Stockholm
SNM.ST,ShaMaran Petroleum Corp.,4246164224,0,Energy,OMX Stockholm
PRISMA.ST,Prisma Properties AB (publ),4063452416,0,Real Estate,OMX Stockholm
OVZON.ST,Ovzon AB (publ),4035152384,0,Communication Services,OMX Stockholm
NIVI-B.ST,Nivika Fastigheter AB (publ),3992636416,0,Real Estate,OMX Stockholm
IDUN-B.ST,Idun Industrier AB (publ),3868166400,0,Financial Services,OMX Stockholm
SFAST.ST,Stenhus Fastigheter i Norden AB (publ),3827029504,0,Real Estate,OMX Stockholm
TRAC-B.ST,AB Traction,3756609280,0,Financial Services,OMX Stockholm
BTS-B.ST,BTS Group AB (publ),3747196160,0,Industrials,OMX Stockholm
KAMBI.ST,Kambi Group plc,3689032448,0,Consumer Cyclical,OMX Stockholm
BRIN-B.ST,Brinova Fastigheter AB (publ),3684177408,0,Real Estate,OMX Stockholm
HUMBLE.ST,Humble Group AB (publ),3621873920,0,Consumer Defensive,OMX Stockholm
XANO-B.ST,XANO Industri AB (publ),3615603200,0,Industrials,OMX Stockholm
KFAST-B.ST,K-Fast Holding AB (publ),3610852096,0,Consumer Cyclical,OMX Stockholm
TRIAN-B.ST,Fastighets AB Trianon (publ),3540954112,0,Real Estate,OMX Stockholm
KARNEL-B.ST,Karnell Group AB ser. B,3499125760,0,Industrials,OMX Stockholm
VIVA.ST,Viva Wine Group AB,3491437568,0,Consumer Defensive,OMX Stockholm
BMAX.ST,Byggmax Group AB (publ),3410032896,0,Consumer Cyclical,OMX Stockholm
BONAV-B.ST,Bonava AB (publ),3383156480,0,Consumer Cyclical,OMX Stockholm
BONAV-A.ST,Bonava AB (publ),3361420288,0,Consumer Cyclical,OMX Stockholm
VESTUM.ST,Vestum AB (publ),3300371456,0,Industrials,OMX Stockholm
GREEN.ST,Green Landscaping Group AB (publ),3285345792,0,Industrials,OMX Stockholm
NPAPER.ST,Nordic Paper Holding AB (publ),3278011392,0,Basic Materials,OMX Stockholm
ACAST.ST,Acast AB (publ),3268808192,0,Communication Services,OMX Stockholm
FLERIE.ST,Flerie AB (publ),3198778880,0,Healthcare,OMX Stockholm
SEYE.ST,Smart Eye AB (publ),3186766592,0,Technology,OMX Stockholm
SVED-B.ST,Svedbergs Group AB (publ),3165733120,0,Industrials,OMX Stockholm
MEDIO.ST,Medistim ASA,3154587904,0,Unknown,OMX Stockholm
NOBI.ST,Nobia AB (publ),3124316416,0,Consumer Cyclical,OMX Stockholm
BRE2.ST,Bredband2 i Skandinavien AB (publ),3120122624,0,Communication Services,OMX Stockholm
CTT.ST,CTT Systems AB (publ),2964387584,0,Industrials,OMX Stockholm
KNOW.ST,Knowit AB (publ),2949610240,0,Technology,OMX Stockholm
ABSO.ST,Absolent Air Care Group AB (publ),2932124928,0,Industrials,OMX Stockholm
VNV.ST,VNV Global AB (publ),2926151936,0,Financial Services,OMX Stockholm
FLAT-B.ST,Flat Capital AB (publ),2862718976,0,Financial Services,OMX Stockholm
CRNO-B.ST,Cereno Scientific AB (publ),2846786048,0,Healthcare,OMX Stockholm
KBC.ST,KB Components AB (publ),2824391680,0,Basic Materials,OMX Stockholm
VICO.ST,Vicore Pharma Holding AB (publ),2787168000,0,Healthcare,OMX Stockholm
NREST.ST,Nordrest Holding AB (publ),2764762624,0,Consumer Cyclical,OMX Stockholm
SF.ST,Stillfront Group AB (publ),2736950272,0,Communication Services,OMX Stockholm
CAT-B.ST,Catella AB (publ),2736475648,0,Financial Services,OMX Stockholm
HNSA.ST,Hansa Biopharma AB (publ),2714577408,0,Healthcare,OMX Stockholm
CAT-A.ST,Catella AB (publ),2681376768,0,Financial Services,OMX Stockholm
DVYSR.ST,Devyser Diagnostics AB (publ),2588445696,0,Healthcare,OMX Stockholm
TEQ.ST,Teqnion AB (publ),2516404992,0,Industrials,OMX Stockholm
FMM-B.ST,FM Mattsson AB (publ),2514276864,0,Industrials,OMX Stockholm
PACT.ST,Proact IT Group AB (publ),2473141248,0,Technology,OMX Stockholm
EQL.ST,EQL Pharma AB,2467999488,0,Healthcare,OMX Stockholm
KLARA-B.ST,KlaraBo Sverige AB (publ),2454219520,0,Real Estate,OMX Stockholm
ALM.ST,ALM Equity AB (publ),2417619456,0,Real Estate,OMX Stockholm
VEFAB.ST,VEF AB (publ),2412104704,0,Financial Services,OMX Stockholm
CINT.ST,Cint Group AB (publ),2393362688,0,Technology,OMX Stockholm
NELLY.ST,Nelly Group AB (publ),2390770688,0,Consumer Cyclical,OMX Stockholm
NEOBO.ST,Neobo Fastigheter AB (publ),2352872704,0,Real Estate,OMX Stockholm
IAR-B.ST,IAR Systems Group AB (publ),2280334592,0,Technology,OMX Stockholm
BESQAB.ST,Besqab AB (publ),2278261504,0,Real Estate,OMX Stockholm
DUST.ST,Dustin Group AB (publ),2188167168,0,Technology,OMX Stockholm
VERT-B.ST,Vertiseit AB (publ),2155870208,0,Technology,OMX Stockholm
KABE-B.ST,KABE Group AB (publ.),2065319936,0,Consumer Cyclical,OMX Stockholm
BINV.ST,BioInvent International AB (publ),2056539648,0,Healthcare,OMX Stockholm
ELAN-B.ST,Elanders AB (publ),2053845376,0,Industrials,OMX Stockholm
HUM.ST,Humana AB (publ),2033703936,0,Healthcare,OMX Stockholm
STIL.ST,Stille AB,2030551040,0,Healthcare,OMX Stockholm
LYKO-A.ST,Lyko Group AB (publ),2020920064,0,Consumer Defensive,OMX Stockholm
CARA.ST,Carasent AB (publ),2013568256,0,Healthcare,OMX Stockholm
EWRK.ST,Ework Group AB (publ),1992860160,0,Industrials,OMX Stockholm
AJA-B.ST,Byggmästare Anders J Ahlström Holding AB (publ),1969288192,0,Communication Services,OMX Stockholm
AGROUP.ST,Arlandastad Group AB (publ),1960923648,0,Real Estate,OMX Stockholm
EXS.ST,Exsitec Holding AB (publ),1947369600,0,Technology,OMX Stockholm
EGTX.ST,Egetis Therapeutics AB (publ),1894089600,0,Healthcare,OMX Stockholm
GOMX.ST,GomSpace Group AB (publ),1879803264,0,Industrials,OMX Stockholm
FG.ST,Fasadgruppen Group AB (publ),1877652352,0,Industrials,OMX Stockholm
GPG.ST,Genova Property Group AB (publ),1850663296,0,Real Estate,OMX Stockholm
PAX.ST,Paxman AB (publ),1833543552,0,Healthcare,OMX Stockholm
DICOT.ST,Dicot Pharma AB,1814193408,0,Healthcare,OMX Stockholm
SANION.ST,Saniona AB (publ),1773097472,0,Healthcare,OMX Stockholm
ARP.ST,Arctic Paper S.A.,1764375936,0,Basic Materials,OMX Stockholm
XSPRAY.ST,Xspray Pharma AB (publ),1763143296,0,Healthcare,OMX Stockholm
DMYD-B.ST,Diamyd Medical AB (publ),1720466560,0,Healthcare,OMX Stockholm
OSSD.ST,OssDsign AB (publ),1696010240,0,Healthcare,OMX Stockholm
ANNE-B.ST,Annehem Fastigheter AB,1686597760,0,Real Estate,OMX Stockholm
RUG.ST,RugVista Group AB (publ),1661846784,0,Consumer Cyclical,OMX Stockholm
VISC.ST,Gruvaktiebolaget Viscaria,1658293632,0,Basic Materials,OMX Stockholm
SALT-B.ST,SaltX Technology Holding AB (publ),1658272512,0,Industrials,OMX Stockholm
PCELL.ST,PowerCell Sweden AB (publ),1611213184,0,Industrials,OMX Stockholm
NETI-B.ST,Net Insight AB (publ),1610529536,0,Technology,OMX Stockholm
BICO.ST,BICO Group AB (publ),1609034880,0,Healthcare,OMX Stockholm
TRAIN-B.ST,Train Alliance AB (publ),1579815936,0,Industrials,OMX Stockholm
BORG.ST,Björn Borg AB (publ),1571768704,0,Consumer Cyclical,OMX Stockholm
CLAV.ST,Clavister Holding AB (publ.),1564357888,0,Technology,OMX Stockholm
GENO.ST,Genovis AB (publ.),1558662656,0,Healthcare,OMX Stockholm
SVIK.ST,Studsvik AB (publ),1532550656,0,Industrials,OMX Stockholm
FPIP.ST,Formpipe Software AB (publ),1492198144,0,Technology,OMX Stockholm
VSSAB-B.ST,Viking Supply Ships AB (publ),1473963776,0,Industrials,OMX Stockholm
ENEA.ST,Enea AB (publ),1463505024,0,Technology,OMX Stockholm
SEDANA.ST,Sedana Medical AB (publ),1431932800,0,Healthcare,OMX Stockholm
ELTEL.ST,Eltel AB (publ),1421834752,0,Communication Services,OMX Stockholm
ARISE.ST,Arise AB (publ),1398925440,0,Utilities,OMX Stockholm
BERNER-B.ST,Berner Industrier AB,1385875200,0,Industrials,OMX Stockholm
BYGGP.ST,ByggPartner Gruppen AB (publ),1382943232,0,Industrials,OMX Stockholm
FNOVA-B.ST,Fortinova Fastigheter AB (Publ),1345100928,0,Real Estate,OMX Stockholm
BOKUS.ST,Bokusgruppen AB (publ),1340549632,0,Consumer Cyclical,OMX Stockholm
SFAB.ST,Solid Försäkringsaktiebolag (publ),1332395520,0,Financial Services,OMX Stockholm
DE.ST,Dala Energi AB (publ),1284343424,0,Utilities,OMX Stockholm
MAHA-A.ST,Maha Capital AB (publ),1272941696,0,Energy,OMX Stockholm
ARPL.ST,Arla Plast AB,1263520384,0,Basic Materials,OMX Stockholm
ORRON.ST,Orrön Energy AB (publ),1260840960,0,Utilities,OMX Stockholm
MSAB-B.ST,Micro Systemation AB (publ),1237427968,0,Technology,OMX Stockholm
SOF-B.ST,Softronic AB (publ),1215609600,0,Technology,OMX Stockholm
MSON-B.ST,Midsona AB (publ),1162089984,0,Consumer Defensive,OMX Stockholm
PROF-B.ST,ProfilGruppen AB (publ),1146956800,0,Industrials,OMX Stockholm
LEA.ST,Lea Bank AB,1146208768,0,Financial Services,OMX Stockholm
BULTEN.ST,Bulten AB (publ),1143798400,0,Consumer Cyclical,OMX Stockholm
ONCO.ST,Oncopeptides AB (publ),1139734272,0,Healthcare,OMX Stockholm
STUDBO.ST,Studentbostäder i Norden AB (publ),1134475264,0,Consumer Cyclical,OMX Stockholm
MSON-A.ST,Midsona AB (publ),1122132096,0,Consumer Defensive,OMX Stockholm
CRAD-B.ST,C-Rad AB (publ),1092778624,0,Healthcare,OMX Stockholm
FRACTL.ST,Fractal Gaming Group AB (publ),1084669056,0,Technology,OMX Stockholm
EG7.ST,Enad Global 7 AB (publ),1080962688,0,Communication Services,OMX Stockholm
IBT-B.ST,Infant Bacterial Therapeutics AB (publ),1079898752,0,Healthcare,OMX Stockholm
SIVE.ST,Sivers Semiconductors AB (publ),1075539712,0,Technology,OMX Stockholm
EOLU-B.ST,Eolus Aktiebolag (publ),1068761408,0,Utilities,OMX Stockholm
PIERCE.ST,Pierce Group AB (publ),1048506496,0,Consumer Cyclical,OMX Stockholm
FIRE.ST,Firefly AB (publ),1047665792,0,Industrials,OMX Stockholm
DMXSE-SDB.ST,District Metals Corporation,1047510400,0,Basic Materials,OMX Stockholm
SEZI.ST,Senzime AB (publ),1045442304,0,Healthcare,OMX Stockholm
ITECH.ST,I-Tech AB,1036472640,0,Basic Materials,OMX Stockholm
SYNACT.ST,SynAct Pharma AB,978244992,0,Healthcare,OMX Stockholm
GARO.ST,Garo Aktiebolag (publ),978082880,0,Industrials,OMX Stockholm
SES.ST,Scandinavian Enviro Systems AB (publ),971948032,0,Industrials,OMX Stockholm
G2M.ST,Gentoo Media Inc.,969912256,0,Consumer Cyclical,OMX Stockholm
W5.ST,W5 Solutions AB (publ),965777920,0,Industrials,OMX Stockholm
BACTI-B.ST,Bactiguard Holding AB (publ),960639744,0,Healthcare,OMX Stockholm
DORO.ST,Doro AB (publ),955778368,0,Technology,OMX Stockholm
CASE.ST,Case Group AB (publ),946220672,0,Financial Services,OMX Stockholm
ACRI-A.ST,Acrinova AB (publ),934711424,0,Real Estate,OMX Stockholm
ADVE.ST,Advenica AB (publ),930301760,0,Technology,OMX Stockholm
INISS-B.ST,Inission AB (publ),928568000,0,Industrials,OMX Stockholm
CTEK.ST,CTEK AB (publ),927885824,0,Industrials,OMX Stockholm
HILB-B.ST,Hilbert Group AB (publ),920691264,0,Financial Services,OMX Stockholm
PREV-B.ST,Prevas AB,920349888,0,Technology,OMX Stockholm
ACUVI.ST,Acuvi AB,919818240,0,Technology,OMX Stockholm
MANG.ST,Mangold Fondkommission AB,913480576,0,Financial Services,OMX Stockholm
RROS.ST,Rottneros AB (publ),912603392,0,Basic Materials,OMX Stockholm
NTEK-B.ST,Novotek AB,911752704,0,Technology,OMX Stockholm
ACRI-B.ST,Acrinova AB (publ),908005376,0,Real Estate,OMX Stockholm
INTEG-B.ST,Integrum AB (publ),906719808,0,Healthcare,OMX Stockholm
SKOLON.ST,Skolon AB (publ),886569664,0,Technology,OMX Stockholm
EMBELL.ST,Embellence Group AB (publ),882701248,0,Consumer Cyclical,OMX Stockholm
BIM.ST,BIMobject AB,852388672,0,Technology,OMX Stockholm
FNMC-SDB.ST,First Nordic Metals Corp.,843041856,0,Basic Materials,OMX Stockholm
CAG.ST,CAG Group AB (publ),838578624,0,Technology,OMX Stockholm
MIDS.ST,Midsummer AB (publ),825695680,0,Technology,OMX Stockholm
NANOFS.ST,Nanoform Finland Oyj,822363200,0,Healthcare,OMX Stockholm
ORT-B.ST,Ortoma AB (publ),821737088,0,Healthcare,OMX Stockholm
AAC.ST,AAC Clyde Space AB (publ),811570496,0,Industrials,OMX Stockholm
GIG-SDB.ST,GiG Software p.l.c.,809571200,0,Communication Services,OMX Stockholm
ADDV-B.ST,ADDvise Group AB (publ),803454976,0,Healthcare,OMX Stockholm
QBEN.ST,Qben Infra AB (publ),803015168,0,Industrials,OMX Stockholm
ONEF.ST,Oneflow AB (publ),800905728,0,Technology,OMX Stockholm
ADDV-A.ST,ADDvise Group AB (publ),788664960,0,Healthcare,OMX Stockholm
DONE.ST,Done.ai Group AB,785714624,0,Technology,OMX Stockholm
TOBII.ST,Tobii AB (publ),773694720,0,Technology,OMX Stockholm
SINT.ST,SinterCast AB (publ),771331840,0,Industrials,OMX Stockholm
PRIC-B.ST,Pricer AB (publ),769954176,0,Industrials,OMX Stockholm
SKMO.ST,Skåne-möllan AB (publ),764933504,0,Consumer Defensive,OMX Stockholm
NAXS.ST,NAXS AB (publ),753172160,0,Financial Services,OMX Stockholm
CINPHA.ST,Cinclus Pharma Holding AB (publ),742518912,0,Healthcare,OMX Stockholm
KAPIAB.ST,Kallebäck Property Invest AB (publ),740950016,0,Real Estate,OMX Stockholm
LUC.ST,Lucara Diamond Corp.,737082176,0,Basic Materials,OMX Stockholm
ORX.ST,Orexo AB (publ),733434944,0,Healthcare,OMX Stockholm
KEBNI-B.ST,KebNi AB (publ),729133760,0,Technology,OMX Stockholm
G5EN.ST,G5 Entertainment AB (publ),720581056,0,Communication Services,OMX Stockholm
CDON.ST,CDON AB,714214400,0,Consumer Cyclical,OMX Stockholm
CHEF.ST,Cheffelo AB (publ),712215872,0,Consumer Defensive,OMX Stockholm
XBRANE.ST,Xbrane Biopharma AB (publ),706771392,0,Healthcare,OMX Stockholm
PRFO.ST,Profoto Holding AB (publ),703908288,0,Consumer Cyclical,OMX Stockholm
CX.ST,CombinedX AB (publ),686784512,0,Technology,OMX Stockholm
FNM.ST,Ferronordic AB (publ),678058880,0,Industrials,OMX Stockholm
DOXA.ST,Doxa AB (publ),669360000,0,Real Estate,OMX Stockholm
ATIC.ST,Actic Group AB (publ),666552320,0,Consumer Cyclical,OMX Stockholm
MINEST.ST,Minesto AB (publ),656784576,0,Utilities,OMX Stockholm
DURC-B.ST,Duroc AB (publ),655229376,0,Consumer Cyclical,OMX Stockholm
CANTA.ST,Cantargia AB (publ),653848064,0,Healthcare,OMX Stockholm
AVT-B.ST,AVTECH Sweden AB (publ),649001920,0,Industrials,OMX Stockholm
NORB-B.ST,Nordisk Bergteknik AB (publ),646787456,0,Industrials,OMX Stockholm
LUMEN.ST,LumenRadio AB (publ),641494976,0,Technology,OMX Stockholm
RAIL.ST,Railcare Group AB (publ),640507648,0,Industrials,OMX Stockholm
GENI.ST,Generic Sweden AB,639359488,0,Technology,OMX Stockholm
NIL-B.ST,Nilörngruppen AB,624741760,0,Consumer Cyclical,OMX Stockholm
BOTX.ST,Botnia Gold AB (publ),623826816,0,Basic Materials,OMX Stockholm
GAPW-B.ST,Gapwaves AB (publ),617829824,0,Technology,OMX Stockholm
4C.ST,4C Group AB (publ),616134400,0,Technology,OMX Stockholm
BOAT.ST,Nimbus Group AB (Publ),616020800,0,Consumer Cyclical,OMX Stockholm
CNCJO-B.ST,Concejo AB (publ),615721728,0,Industrials,OMX Stockholm
HAKI-B.ST,HAKI Safety AB (publ),613038400,0,Industrials,OMX Stockholm
SLEEP.ST,Sleep Cycle AB (publ),609895488,0,Technology,OMX Stockholm
TITA-B.ST,Titania Holding AB (publ),603640832,0,Real Estate,OMX Stockholm
ENZY.ST,Enzymatica AB (publ),599844032,0,Healthcare,OMX Stockholm
WTW-A.ST,Wall to Wall Group AB,597127680,0,Industrials,OMX Stockholm
QSYS.ST,Qualisys Holding Aktiebolag,596000000,0,Technology,OMX Stockholm
HAKI-A.ST,HAKI Safety AB (publ),590493248,0,Industrials,OMX Stockholm
AEC.ST,Africa Energy Corp.,588891968,0,Energy,OMX Stockholm
K33.ST,K33 AB (publ),585984768,0,Financial Services,OMX Stockholm
CARE.ST,Careium AB (Publ),584084160,0,Industrials,OMX Stockholm
OPTER.ST,Opter AB (publ),575787904,0,Technology,OMX Stockholm
CEDER.ST,Cedergrenska AB (publ),572982976,0,Consumer Defensive,OMX Stockholm
UPSALE.ST,Upsales Technology AB (publ),565590272,0,Technology,OMX Stockholm
ACE.ST,Ascelia Pharma AB (publ),559634240,0,Healthcare,OMX Stockholm
WPTG-B.ST,White Pearl Technology Group AB,556224896,0,Technology,OMX Stockholm
BALCO.ST,Balco Group AB,555031616,0,Consumer Cyclical,OMX Stockholm
FLUO.ST,FluoGuide A/S,554374784,0,Healthcare,OMX Stockholm
TINGS-B.ST,Tingsvalvet Fastighets AB ser. ,545217984,0,Real Estate,OMX Stockholm
SNX.ST,Premium Snacks Nordic AB (publ),543230976,0,Consumer Defensive,OMX Stockholm
TRANS.ST,Transtema Group AB,542044160,0,Communication Services,OMX Stockholm
TINGS-A.ST,Tingsvalvet Fastighets AB ser. ,539588672,0,Real Estate,OMX Stockholm
QLIRO.ST,Qliro AB (publ),539059264,0,Financial Services,OMX Stockholm
KJELL.ST,Kjell Group AB (publ),536103936,0,Technology,OMX Stockholm
ADTR.ST,Adtraction Group AB,532424672,0,Communication Services,OMX Stockholm
WBGR-B.ST,Wästbygg Gruppen AB (publ),517009664,0,Industrials,OMX Stockholm
BMC.ST,Brock Milton Capital AB,516693248,0,Financial Services,OMX Stockholm
GRANGX.ST,GRANGEX AB,516500640,0,Basic Materials,OMX Stockholm
ALCA.ST,Alcadon Group AB (publ),514731008,0,Technology,OMX Stockholm
NETEL.ST,Netel Holding AB (publ),514272160,0,Industrials,OMX Stockholm
ENVAR.ST,Envar Holding AB,500000000,0,Communication Services,OMX Stockholm
K2A-B.ST,K2A Knaust & Andersson Fastigheter AB (publ),499757056,0,Real Estate,OMX Stockholm
ATIN.ST,Athanase Innovation AB (publ),480561824,0,Financial Services,OMX Stockholm
B3.ST,B3 Consulting Group AB (publ),475628192,0,Technology,OMX Stockholm
GUARD.ST,Guard Therapeutics International AB (publ),465908704,0,Healthcare,OMX Stockholm
MOB.ST,Moberg Pharma AB (publ),462485920,0,Healthcare,OMX Stockholm
SGG.ST,Sensys Gatso Group AB (publ),462313056,0,Technology,OMX Stockholm
TRAD.ST,TradeDoubler AB (publ),458231744,0,Communication Services,OMX Stockholm
SIBEK.ST,SIBEK AB,454087744,0,Industrials,OMX Stockholm
UNIBAP.ST,Unibap Space Solutions AB (publ),452760704,0,Technology,OMX Stockholm
SOLNA.ST,Solnaberg Property AB (publ),451200000,0,Real Estate,OMX Stockholm
MAGLE.ST,Magle Chemoswed Holding AB (publ),450007936,0,Healthcare,OMX Stockholm
DEDI.ST,Dedicare AB (publ),439022112,0,Industrials,OMX Stockholm
MAVEN.ST,Maven Wireless Sweden AB (Publ),438539104,0,Technology,OMX Stockholm
DSNO.ST,Desenio Group AB (publ),427214208,0,Consumer Cyclical,OMX Stockholm
AGES-B.ST,AGES Industri AB (publ),426779456,0,Industrials,OMX Stockholm
FREEM.ST,Freemelt Holding AB (publ),426588544,0,Technology,OMX Stockholm
META.ST,Metacon AB (publ),425440096,0,Industrials,OMX Stockholm
GREAT.ST,Greater Than AB,423826816,0,Technology,OMX Stockholm
ALZCUR.ST,AlzeCure Pharma AB (publ),407944704,0,Healthcare,OMX Stockholm
IVACC.ST,Intervacc AB (publ),404204192,0,Healthcare,OMX Stockholm
INFREA.ST,Infrea AB,403847648,0,Industrials,OMX Stockholm
